team_id,team_abbrev,opponent_abbrev,is_top_seed,playoff_round,p_series_win,e_wins,e_games,e_goalie_points,e_shutout_wins
12,CAR,VGK,True,4,0.7005738758151249,3.395110459885168,5.709457551268511,7.439464142495162,0.32462161136241313
54,VGK,CAR,False,4,0.29942612418487513,2.3143470913833464,5.709457551268511,5.046784454501305,0.20904513586730566
