player_id,player_name,team_abbrev,position,expected_points,p10,p50,p90,pts_per_game,expected_games,availability_multiplier,injured,low_confidence,ir_stash_ev,ir_stash_value,ir_verdict
8478402,Connor McDavid,EDM,F,7.423,4.0,7.0,11.0,1.284338344348892,5.763126082338035,1.0000000000000002,False,False,,,
8477934,Leon Draisaitl,EDM,F,7.13725,3.0,7.0,11.0,1.2406653040832092,5.763126082338035,1.0000000000000002,False,False,,,
8477492,Nathan MacKinnon,COL,F,6.7635,3.0,6.0,11.0,1.2300990821956017,5.537568217929573,0.9999999999999999,False,False,,,
8480039,Martin Necas,COL,F,5.916,3.0,6.0,9.0,1.071234860561552,5.537568217929573,0.9999999999999999,False,False,,,
8476453,Nikita Kucherov,TBL,F,5.89875,3.0,6.0,9.0,1.0202840284470653,5.812777111113995,1.0000000000000002,False,False,,,
8480018,Nick Suzuki,MTL,F,5.89075,3.0,6.0,9.0,1.0220718473343096,5.812777111113995,1.0000000000000002,False,False,,,
8477956,David Pastrnak,BOS,F,5.706,3.0,5.0,9.0,1.0032203529077028,5.748086769295368,1.0,False,False,,,
8478864,Kirill Kaprizov,MIN,F,5.519,2.0,5.0,9.0,0.9478798143796565,5.7956548021506125,1.0,False,False,,,
8480027,Jason Robertson,DAL,F,5.47375,2.0,5.0,9.0,0.9432806290249528,5.7956548021506125,1.0,False,False,,,
8477404,Jake Guentzel,TBL,F,5.36525,2.0,5.0,9.0,0.9291004583065986,5.812777111113995,1.0000000000000002,False,False,,,
8481557,Matt Boldy,MIN,F,5.35875,2.0,5.0,9.0,0.9264491845770857,5.7956548021506125,1.0,False,False,,,
8478420,Mikko Rantanen,DAL,F,5.315,2.0,5.0,9.0,0.9145095907810383,5.7956548021506125,1.0,False,False,,,
8481540,Cole Caufield,MTL,F,5.18825,2.0,5.0,8.0,0.8910768213500492,5.812777111113995,1.0000000000000002,False,False,,,
8480803,Evan Bouchard,EDM,D,5.17625,2.0,5.0,9.0,0.8870589701561493,5.763126082338035,1.0000000000000002,False,False,,,
8482116,Tim Stützle,OTT,F,5.166,2.0,5.0,8.0,0.8997921700867237,5.790674897885164,1.0,False,False,,,
8478403,Jack Eichel,VGK,F,5.12825,2.0,5.0,8.0,0.896851744820888,5.810221689729062,1.0,False,False,,,
8478427,Sebastian Aho,CAR,F,5.07725,2.0,5.0,8.0,0.8779038974597713,5.790674897885164,1.0,False,False,,,
8479343,Clayton Keller,UTA,F,5.0745,2.0,5.0,8.0,0.8761080046329115,5.810221689729062,1.0,False,False,,,
8479542,Brandon Hagel,TBL,F,5.0105,2.0,5.0,8.0,0.867473584513473,5.812777111113995,1.0000000000000002,False,False,,,
8479420,Tage Thompson,BUF,F,4.97625,2.0,5.0,8.0,0.8663031230833361,5.748086769295368,1.0,False,False,,,
8482093,Seth Jarvis,CAR,F,4.84725,2.0,5.0,8.0,0.8344943727412147,5.790674897885164,1.0,False,False,,,
8480839,Rasmus Dahlin,BUF,D,4.79575,2.0,5.0,8.0,0.8257621762152532,5.748086769295368,1.0,False,False,,,
8480800,Quinn Hughes,MIN,D,4.78325,2.0,5.0,8.0,0.8236673747862924,5.7956548021506125,1.0,False,False,,,
8478483,Mitch Marner,VGK,F,4.783,2.0,5.0,8.0,0.8354611882791952,5.810221689729062,1.0,False,False,,,
8471675,Sidney Crosby,PIT,F,4.7815,2.0,5.0,8.0,0.8327374634919272,5.8090299098407465,1.0,False,False,,,
8482740,Wyatt Johnston,DAL,F,4.745,2.0,5.0,8.0,0.8149766199839661,5.7956548021506125,1.0,False,False,,,
8484153,Leo Carlsson,ANA,F,4.7215,2.0,4.0,8.0,0.8152064220587971,5.763126082338035,1.0000000000000002,False,False,,,
8475810,Bryan Rust,PIT,F,4.6695,2.0,4.0,8.0,0.8017985578060832,5.8090299098407465,1.0,False,False,,,
8478178,Darren Raddysh,TBL,D,4.654,2.0,4.0,8.0,0.7954226756304145,5.812777111113995,1.0000000000000002,False,False,,,
8480069,Cale Makar,COL,D,4.61775,2.0,4.0,8.0,0.836218585581957,5.537568217929573,0.9999999999999999,False,False,,,
8475913,Mark Stone,VGK,F,4.60625,2.0,4.0,8.0,0.800999723046204,5.810221689729062,1.0,False,False,,,
8475786,Zach Hyman,EDM,F,4.5825,2.0,4.0,8.0,0.7948581187008397,5.763126082338035,1.0000000000000002,False,False,,,
8483515,Juraj Slafkovský,MTL,F,4.52375,2.0,4.0,8.0,0.7901206125651035,5.812777111113995,1.0000000000000002,False,False,,,
8478873,Troy Terry,ANA,F,4.48725,2.0,4.0,8.0,0.779684784573635,5.763126082338035,1.0000000000000002,False,False,,,
8471215,Evgeni Malkin,PIT,F,4.44175,2.0,4.0,7.0,0.783483626607621,5.8090299098407465,1.0,False,False,,,
8477951,Nick Schmaltz,UTA,F,4.3335,2.0,4.0,7.0,0.7501316747732713,5.810221689729062,1.0,False,False,,,
8482699,Dylan Guenther,UTA,F,4.26825,2.0,4.0,7.0,0.7306127452422623,5.810221689729062,1.0,False,False,,,
8475692,Mats Zuccarello,MIN,F,4.218,2.0,4.0,7.0,0.7313415519922281,5.7956548021506125,1.0,False,False,,,
8474578,Erik Karlsson,PIT,D,4.18325,2.0,4.0,7.0,0.715456396593006,5.8090299098407465,1.0,False,False,,,
8482105,Jake Sanderson,OTT,D,4.15725,1.0,4.0,7.0,0.7082585435419926,5.790674897885164,1.0,False,False,,,
8483457,Lane Hutson,MTL,D,4.14125,1.0,4.0,7.0,0.7146915896686339,5.812777111113995,1.0000000000000002,False,False,,,
8480801,Brady Tkachuk,OTT,F,4.12875,2.0,4.0,7.0,0.7027048351787338,5.790674897885164,1.0,False,False,,,
8476483,Rickard Rakell,PIT,F,4.03375,1.0,4.0,7.0,0.7015738254724071,5.8090299098407465,1.0,False,False,,,
8481604,Pavel Dorofeyev,VGK,F,4.022,1.0,4.0,7.0,0.6893608150047195,5.810221689729062,1.0,False,False,,,
8480208,Drake Batherson,OTT,F,3.995,1.0,4.0,7.0,0.685857439338071,5.790674897885164,1.0,False,False,,,
8476906,Shayne Gostisbehere,CAR,D,3.97325,1.0,4.0,7.0,0.6996465050388591,5.790674897885164,1.0,False,False,,,
8479325,Charlie McAvoy,BOS,D,3.968,1.0,4.0,7.0,0.6894342843956311,5.748086769295368,1.0,False,False,,,
8480036,Miro Heiskanen,DAL,D,3.91425,1.0,4.0,7.0,0.6825152830405503,5.7956548021506125,1.0,False,False,,,
8480830,Andrei Svechnikov,CAR,F,3.91275,1.0,4.0,7.0,0.6835367463842215,5.790674897885164,1.0,False,False,,,
