team_id,team_abbrev,opponent_abbrev,is_top_seed,playoff_round,p_series_win,e_wins,e_games,e_goalie_points,e_shutout_wins
12,CAR,PHI,True,2,0.6952901240505506,3.382839332192697,5.715434752719327,7.442600381786503,0.33846085870055476
21,COL,MIN,True,2,0.6546403527370948,3.2890537376180755,5.753180283832168,7.3176865014019565,0.36978951308290314
54,VGK,ANA,True,2,0.6161358253913521,3.197533916987422,5.779837041281359,7.003566745481717,0.30424945575343687
7,BUF,MTL,True,2,0.5707221700229264,3.0859870190949086,5.8008920275871265,6.809897843936953,0.3189619028735675
8,MTL,BUF,False,2,0.42927782997707364,2.7149050084922206,5.8008920275871265,5.944197116232469,0.25719354962401403
24,ANA,VGK,False,2,0.38386417460864786,2.5823031242939347,5.779837041281359,5.6391816629531135,0.23728770718262185
30,MIN,COL,False,2,0.34535964726290524,2.4641265462140893,5.753180283832168,5.4419565649317505,0.2568517362517859
4,PHI,CAR,False,2,0.3047098759494494,2.332595420526629,5.715434752719327,5.088945476105301,0.21187731752602149
