player_id,player_name,team_abbrev,position,expected_points,p10,p50,p90,pts_per_game,expected_games,availability_multiplier,injured,low_confidence,ir_stash_ev,ir_stash_value,ir_verdict
8477492,Nathan MacKinnon,COL,F,7.061,3.0,7.0,11.0,1.2128115156980455,5.762734716369882,1.0,False,False,,,
8478864,Kirill Kaprizov,MIN,F,5.798,3.0,6.0,9.0,1.0079751956475786,5.762734716369882,1.0,False,False,,,
8478403,Jack Eichel,VGK,F,5.759,3.0,6.0,9.0,1.006182898693794,5.715902343570879,1.0,False,False,,,
8480018,Nick Suzuki,MTL,F,5.653,3.0,5.0,9.0,0.9711781616799275,5.791933303702956,1.0,False,False,,,
8480039,Martin Necas,COL,F,5.63775,2.0,5.0,9.0,0.9896415123481538,5.762734716369882,1.0,False,False,,,
8481557,Matt Boldy,MIN,F,5.579,2.0,5.0,9.0,0.9706826775509434,5.762734716369882,1.0,False,False,,,
8481540,Cole Caufield,MTL,F,4.994,2.0,5.0,8.0,0.8550946431648696,5.791933303702956,1.0,False,False,,,
8479420,Tage Thompson,BUF,F,4.98025,2.0,5.0,8.0,0.8561915921989164,5.791933303702956,1.0,False,False,,,
8478427,Sebastian Aho,CAR,F,4.95475,2.0,5.0,8.0,0.8809776062244759,5.612255942922619,1.0,False,False,,,
8480800,Quinn Hughes,MIN,D,4.8995,2.0,5.0,8.0,0.8553754919916092,5.762734716369882,1.0,False,False,,,
8480069,Cale Makar,COL,D,4.87525,2.0,5.0,8.0,0.8553717544849337,5.762734716369882,1.0,False,False,,,
8478483,Mitch Marner,VGK,F,4.85875,2.0,5.0,8.0,0.8481609127018214,5.715902343570879,1.0,False,False,,,
8484153,Leo Carlsson,ANA,F,4.81,2.0,5.0,8.0,0.8406103461543082,5.715902343570879,1.0,False,False,,,
8478873,Troy Terry,ANA,F,4.72075,2.0,4.0,8.0,0.8336624369380878,5.715902343570879,1.0,False,False,,,
8480839,Rasmus Dahlin,BUF,D,4.68275,2.0,4.0,8.0,0.8091333425322358,5.791933303702956,1.0,False,False,,,
8475692,Mats Zuccarello,MIN,F,4.51325,2.0,4.0,8.0,0.7829964377246974,5.762734716369882,1.0,False,False,,,
8482093,Seth Jarvis,CAR,F,4.4505,2.0,4.0,7.0,0.7800561953590371,5.612255942922619,1.0,False,False,,,
8483457,Lane Hutson,MTL,D,4.376,2.0,4.0,7.0,0.7487728637831335,5.791933303702956,1.0,False,False,,,
8475913,Mark Stone,VGK,F,4.348,2.0,4.0,7.0,0.7712980051615173,5.715902343570879,1.0,False,False,,,
8483515,Juraj Slafkovský,MTL,F,4.14025,2.0,4.0,7.0,0.7256136455526974,5.791933303702956,1.0,False,False,,,
8483445,Cutter Gauthier,ANA,F,4.08325,1.0,4.0,7.0,0.7208972518812043,5.715902343570879,1.0,False,False,,,
8477949,Alex Tuch,BUF,F,3.93075,1.0,4.0,7.0,0.68191591247574,5.791933303702956,1.0,False,False,,,
8481605,Jackson LaCombe,ANA,D,3.9165,1.0,4.0,7.0,0.6841458493267211,5.715902343570879,1.0,False,False,,,
8475798,Mikael Granlund,ANA,F,3.76675,1.0,4.0,6.0,0.658654757629051,5.715902343570879,1.0,False,False,,,
8482809,Jackson Blake,CAR,F,3.72025,1.0,3.0,6.0,0.6574013588231714,5.612255942922619,1.0,False,False,,,
8480830,Andrei Svechnikov,CAR,F,3.63275,1.0,3.0,6.0,0.6523180142402966,5.612255942922619,1.0,False,False,,,
8476455,Gabriel Landeskog,COL,F,3.61375,1.0,3.0,6.0,0.6256576192990662,5.762734716369882,1.0,False,False,,,
8481604,Pavel Dorofeyev,VGK,F,3.5975,1.0,3.0,6.0,0.6288098328396097,5.715902343570879,1.0,False,False,,,
8482122,Brock Faber,MIN,D,3.58625,1.0,3.0,6.0,0.630405548992169,5.762734716369882,1.0,False,False,,,
8478493,Joel Eriksson Ek,MIN,F,3.58,1.0,3.0,6.0,0.6290498291067593,5.762734716369882,1.0,False,False,,,
8477940,Nikolaj Ehlers,CAR,F,3.55875,1.0,3.0,6.0,0.6398111002371086,5.612255942922619,1.0,False,False,,,
8476906,Shayne Gostisbehere,CAR,D,3.536,1.0,3.0,6.0,0.6268489683896826,5.612255942922619,1.0,False,False,,,
8481533,Trevor Zegras,PHI,F,3.44775,1.0,3.0,6.0,0.6193629689025955,5.612255942922619,1.0,False,False,,,
8475754,Brock Nelson,COL,F,3.3665,1.0,3.0,6.0,0.5833496600789678,5.762734716369882,1.0,False,False,,,
8477451,Ryan Hartman,MIN,F,3.31275,1.0,3.0,6.0,0.5740418311197443,5.762734716369882,1.0,False,False,,,
8478439,Travis Konecny,PHI,F,3.2205,1.0,3.0,6.0,0.5766536498703827,5.612255942922619,1.0,False,False,,,
8475184,Chris Kreider,ANA,F,3.17975,1.0,3.0,6.0,0.5593781375923014,5.715902343570879,1.0,False,False,,,
8477964,Ivan Barbashev,VGK,F,3.174,1.0,3.0,6.0,0.5550922471320416,5.715902343570879,1.0,False,False,,,
8477476,Artturi Lehkonen,COL,F,3.141,1.0,3.0,6.0,0.5436456695422459,5.762734716369882,1.0,False,False,,,
8477989,Christian Dvorak,PHI,F,3.10625,1.0,3.0,6.0,0.5514545773600832,5.612255942922619,1.0,False,False,,,
8482702,Logan Stankoven,CAR,F,3.10325,1.0,3.0,6.0,0.5460238108107742,5.612255942922619,1.0,False,False,,,
8476391,T.J. Tynan,COL,F,3.1015,1.0,3.0,6.0,0.552227558193549,5.762734716369882,1.0,False,True,,,
8479718,Alex Barre-Boulet,COL,F,3.04475,1.0,3.0,6.0,0.5260447270482898,5.762734716369882,1.0,False,True,,,
8480015,Owen Tippett,PHI,F,3.00025,1.0,3.0,5.0,0.5359739566992882,5.612255942922619,1.0,False,False,,,
8476881,Tomas Hertl,VGK,F,2.98925,1.0,3.0,5.0,0.5153617602594265,5.715902343570879,1.0,False,False,,,
8484145,Zach Benson,BUF,F,2.9845,1.0,3.0,5.0,0.5135501415111925,5.791933303702956,1.0,False,False,,,
8477501,Valeri Nichushkin,COL,F,2.91725,1.0,3.0,5.0,0.4986051241066171,5.762734716369882,1.0,False,False,,,
8480220,Noah Cates,PHI,F,2.824,1.0,3.0,5.0,0.5040993993787779,5.612255942922619,1.0,False,False,,,
8480802,Ryan McLeod,BUF,F,2.77975,1.0,3.0,5.0,0.47446435298971584,5.791933303702956,1.0,False,False,,,
8475722,Jason Zucker,BUF,F,2.75425,1.0,3.0,5.0,0.47256073653838654,5.791933303702956,1.0,False,False,,,
8482097,Jack Quinn,BUF,F,2.733,1.0,3.0,5.0,0.4770426556770969,5.791933303702956,1.0,False,False,,,
8485406,Porter Martone,PHI,F,2.6785,1.0,2.0,5.0,0.47974741380543817,5.612255942922619,1.0,False,True,,,
8484762,Beckett Sennecke,ANA,F,2.67375,1.0,2.0,5.0,0.46912346688404444,5.715902343570879,1.0,False,False,,,
8475791,Taylor Hall,CAR,F,2.6705,1.0,2.0,5.0,0.4727720531099736,5.612255942922619,1.0,False,False,,,
8481534,Raphael Lavoie,VGK,F,2.65825,1.0,2.0,5.0,0.4562110351736208,5.715902343570879,1.0,False,True,,,
