team_id,team_abbrev,opponent_abbrev,is_top_seed,playoff_round,p_series_win,e_wins,e_games,e_goalie_points,e_shutout_wins
21,COL,VGK,True,3,0.7233705360657372,3.4461548301714964,5.6827973166643515,12.398259584877561,0.38913703084359524
12,CAR,MTL,True,3,0.6523681077199355,3.283896363061746,5.754859030662829,11.648026893485932,0.3050617026386043
8,MTL,CAR,False,3,0.3476318922800645,2.470962667601083,5.754859030662829,7.490785502063133,0.2291705506062971
54,VGK,COL,False,3,0.2766294639342628,2.236642486492856,5.6827973166643515,6.251687393438529,0.19934411077306427
